ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
419906883717,gain <research(research_gain_big)> Research,獲得<research(research_gain_big)>研究點數,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp2.lua(00077),StoryBit DormantLife_FollowUp2 CustomOutcomeText,,,,239549,,
211966992336,"Monsters or not, they deserve to live! More of them should run free in the wild.",不管它們是不是怪物，它們都擁有活下去的權利！應該讓更多這樣的動物在原野上自由奔跑。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp2.lua(00092),StoryBit DormantLife_FollowUp2 Text,,,,240619,,
11958,"gain <resource(terr_veg,'VegetationTP')>, unknown consequences","獲得<resource(terr_veg,'VegetationTP')>，後果未知",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp2.lua(00094),StoryBit DormantLife_FollowUp2 CustomOutcomeText,,,,243013,,
670092236740,"Who would expect that the native life forms we revived - the Kelvins, would be able to escape our custody and start to hunt humans!

<effect>Lately, there are a lot of casualties caused by them. For the last 10 Sols there are about <people_killed>% of the population killed by Kelvins.","有誰能想到會發生這種事情呢？我們復活的本地生物 - 開爾文，從實驗室裡跑了出去，之後便開始狩獵人類了！

<effect>最近，他們造成了重大的居民傷亡。在過去的10個太陽日裡，大約有<people_killed>%的人口被開爾文殺害了。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00028),StoryBit DormantLife_FollowUp3 Text,,,,242226,,
270443183332,Casualty Report,傷亡報告,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00032),,,narrator,narrator,242226,,
359591030900,This is troubling.,這真是讓人不安。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00074),StoryBit DormantLife_FollowUp3 Text,,,,239549,,
392607741717,Announce a hunting season to decrease the Kelvins' population.,宣佈狩獵期開始，減少開爾文的數量。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00085),StoryBit DormantLife_FollowUp3 Text,,,,239549,,
281494715715,some Security Officers die,部分警官死亡,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00087),StoryBit DormantLife_FollowUp3 CustomOutcomeText,,,,239549,,
895955006543,The Kelvins have the right to live according to the laws of Nature.,開爾文有權按照“弱肉強食”的叢林法則生存。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00134),StoryBit DormantLife_FollowUp3 Text,,,,240619,,
165963022072,all Hippie Colonists gain Morale,所有有“嬉皮”特性的居民士氣上升,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp3.lua(00136),StoryBit DormantLife_FollowUp3 CustomOutcomeText,,,,239549,,
783928578162,"There are even more casualties caused by the native life forms we revived - the Kelvins. The little monsters use the Martian vegetation to hide and hunt humans.
However, there are a lot of reports of Kelvins which tend to attack each other or even themselves when under stress.

<effect>For the last 10 Sols there are about <people_killed>% of the population killed by Kelvins.","我們復活了火星本地的生物""開爾文""，而這些生物造成了更嚴重的傷亡。這些小怪物利用火星上的植被隱藏行跡，獵殺人類。
不過，最近有許多報告聲稱，當開爾文處於壓力狀態之下時，它們可能會攻擊同伴，甚至自殘。

<effect>在過去的10個太陽日之內，約有<people_killed>%的居民遭到了開爾文的毒手。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00026),StoryBit DormantLife_FollowUp4 Text,,,,242226,,
443868217043,Casualty Report,傷亡報告,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00030),,,narrator,narrator,242226,,
452686381463,Everyone remain calm! We have the situation under control.,所有人保持冷靜！事態已經在我們的控制中了。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00063),StoryBit DormantLife_FollowUp4 Text,,,,242226,,
212142849468,some more people die,更多人民死亡,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00065),StoryBit DormantLife_FollowUp4 CustomOutcomeText,,,,240768,,
551017151355,Announce a hunting season to decrease the Kelvins' population.,宣佈狩獵期開始，減少開爾文的數量。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00090),StoryBit DormantLife_FollowUp4 Text,,,,239549,,
994184619140,a few Security Officers die,少量警官死亡,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00092),StoryBit DormantLife_FollowUp4 CustomOutcomeText,,,,240768,,
697858099750,Hunting is cruel and unethical even in this extreme case.,即使是在這種極端情況下，狩獵也依然是殘忍的、不道德的行為。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00139),StoryBit DormantLife_FollowUp4 Text,,,,240619,,
766789572259,"all Vegan Colonists gain Morale, some more people die",所有有“素食主義者”特性的居民士氣上升，一些居民可能會死亡,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp4.lua(00141),StoryBit DormantLife_FollowUp4 CustomOutcomeText,,,,240768,,
780730167427,"The native life forms we revived - the Kelvins, turned out to be a savage, bloodthirsty, and extremely stupid species. They acted with blind aggression towards everything - from people, to random rocks; from enemies, to mating partners. No wonder they didn't make it.

At least we have learned something from this calamity.

<effect>For the last 10 Sols there are about <people_killed>% of the population killed; the Kelvins are now extinct. New Techs have been discovered.","事實證明，我們復活的火星生物""開爾文""，實際上是一種野蠻、嗜血、且極為愚蠢的生物。它們幾乎會盲目地攻擊遇到的一切。無論是人類還是岩石，無論是敵人還是它們的性伴侶，都會遭到它們的攻擊。怪不得它們滅絕了呢。

至少我們從這場災難中吸收到了某種教訓。

<effect>在過去的10個太陽日之內，約有<people_killed>%的居民遭到了開爾文的毒手。開爾文已經滅絕了。發現了新的技術。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00031),StoryBit DormantLife_FollowUp5 Text,,,,242226,,
624899037128,Dormant Life,休眠的生命,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00034),StoryBit DormantLife_FollowUp5 Title,,,,239549,,
698954468836,Casualty Report,傷亡報告,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00035),,,narrator,narrator,242226,,
629091980688,We are now safe.,我們已經安全了。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00053),StoryBit DormantLife_FollowUp5 Text,,,,240619,,
958536560394,all Coward Colonists gain Morale,所有有“膽小”特性的居民士氣上升,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00054),StoryBit DormantLife_FollowUp5 CustomOutcomeText,,,,239549,,
219339003920,"You have to admit, the Kelvins were a sight to behold.",你不得不承認，“開爾文”這種生物確實讓人印象深刻。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00058),StoryBit DormantLife_FollowUp5 Text,,,,240619,,
917486030688,all Nerd Colonists gain Morale,所有有“科技宅”特性的居民士氣上升,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00059),StoryBit DormantLife_FollowUp5 CustomOutcomeText,,,,239549,,
564735382217,Mother Nature works in mysterious ways.,自然母親的安排總是讓人無法捉摸。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00063),StoryBit DormantLife_FollowUp5 Text,,,,239549,,
875696104083,all Hippie Colonists gain Morale,所有有“嬉皮”特性的居民士氣上升,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_FollowUp5.lua(00064),StoryBit DormantLife_FollowUp5 CustomOutcomeText,,,,239549,,
591348499865,"One of the genetically revived monsters we accidentally released - a Kelvin, had bad luck today. It decided to attack Ms. <DisplayName> - a martial artist, survivalist and distant relative to the film star Nuck Chorris. According to some eyewitness reports, our girl managed to take manual control of a drone and in a glorious jousting ride, she used it to smash the monster against the dome wall. Others insist that she roundhouse kicked the monster against the wall.

<effect>A Dome is damaged. <DisplayName> became a Celebrity.","我們之前不小心放出了基因改造過的怪物“開爾文”。而今天，其中一隻怪物碰上了硬釘子。它打算襲擊<DisplayName>小姐，這位小姐是武術大師、生存達人，還是動作巨星納克·卡里斯的遠房親戚。部分目擊者聲稱，當事人翻身乘上一架無人機，開著無人機把怪物撞進了穹頂的牆裡。還有部分目擊者堅持聲稱，是當事人使出了一記漂亮的迴旋踢，一腳把怪物踹進了牆裡。

<effect>一座穹頂受損了。<DisplayName>成為了名人。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_Opt1.lua(00040),StoryBit DormantLife_Opt1 Text,,,,242226,,
170380819638,Dormant Life: Survivor,休眠的生命：倖存者,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_Opt1.lua(00043),StoryBit DormantLife_Opt1 Title,,,,242226,,
266876047904,She rode a Drone to victory.,她用無人機幹掉了怪物。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_Opt1.lua(00093),StoryBit DormantLife_Opt1 Text,,,,242226,,
713730487487,It was a roundhouse kick.,她一腳踢死了怪物。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_Opt1.lua(00097),StoryBit DormantLife_Opt1 Text,,,,242226,,
414156808111,"She did both at the same time, while knitting with titanium wire.",她一邊開著無人機，一邊踢死了怪物，手裡還用鈦絲織著毛衣呢。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/DormantLife_Opt1.lua(00102),StoryBit DormantLife_Opt1 Text,,,,242226,,
743820904946,"If we manage to redirect it and take it down, it will provide plenty of frozen water to our terraforming effort. We can achieve this by mounting engines on the icy rock, and by guiding it to crash on Mars.

Giant asteroid crashing on a planet - what could go wrong?","如果能改變它的路徑，再把它擊碎，它就可以為我們的土地改造計劃提供充足的結冰水資源。我們可以在這顆小行星上安裝引擎，然後把它推到火星的軌道上。

讓一顆巨大的行星撞擊火星，這哪裡會出什麼問題呢？",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00030),StoryBit IceAsteroid Text,,,,239549,,
805117163172,Ice Asteroid,富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00033),StoryBit IceAsteroid Title,,,,239549,,
12140,We have discovered a giant ice asteroid in close proximity.,我們發現附近有一顆體積很大的富含冰的小行星。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00034),,,narrator,narrator,240619,,
935762722522,Send drones to operate the engines and steer it on a collision course.,派遣無人機安裝引擎，將它推到火星的軌道上。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00091),StoryBit IceAsteroid Text,,,,239549,,
443081848806,"unlock an Expedition for <resource(terr_water_big,'WaterTP')> which will cause a Marsquake","解鎖<resource(terr_water_big,'WaterTP')>探險隊，會導致地震",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00093),StoryBit IceAsteroid CustomOutcomeText,,,,243013,,
11960,Crash Ice Asteroid,擊墜富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00104),StoryBit IceAsteroid display_name,,,,240619,,
11961,Send a drone-controlled rocket to mount engines on the Asteroid and splash it on Mars. We should expect a Marsquake when this happens.,發射一枚由無人機控制的火箭，在小行星上安裝引擎，讓它撞向火星。小行星撞擊火星時，我們要做好發生地震的準備。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00105),StoryBit IceAsteroid description,,,,242226,,
802090879741,"<resource(terr_water_big,'WaterTP')>","<resource(terr_water_big,'WaterTP')>",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00116),StoryBit IceAsteroid outcome_text,,,,243013,,
317917316510,"Send drones and a team to extract them, then detonate in orbit.",派遣無人機與工作團隊開採資源，之後在火星軌道上引爆小行星。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00121),StoryBit IceAsteroid Text,,,,242226,,
930773079083,"unlock an Expedition for <resource(terr_atmo,'AtmosphereTP')> and <resource(terr_water_small,'WaterTP')>","解鎖<resource(terr_atmo,'AtmosphereTP')>和<resource(terr_water_small,'WaterTP')>的探險隊",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00123),StoryBit IceAsteroid CustomOutcomeText,,,,243013,,
11962,Crash Ice Asteroid,擊墜富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00138),StoryBit IceAsteroid display_name,,,,240619,,
11963,Send a team to mount engines on the Asteroid and detonate it in the atmosphere for a boost of evaporated gases and water.,派遣工作團隊在小行星上安裝引擎，之後在大氣層中引爆小行星，提高大氣層中的大氣與水分。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00139),StoryBit IceAsteroid description,,,,242226,,
264325384233,"<resource(terr_atmo,'AtmosphereTP')>  <resource(terr_water_small,'WaterTP')>","<resource(terr_atmo,'AtmosphereTP')>  <resource(terr_water_small,'WaterTP')>",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00152),StoryBit IceAsteroid outcome_text,,,,243013,,
535162383942,I will lead a team to mount the engines and crash it on the other side of Mars.,我打算帶著一群人，在它上面安裝引擎，讓它撞向火星的另外一側。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00157),StoryBit IceAsteroid Text,,,,240768,,
412882194224,"unlock an Expedition for <resource(terr_atmo_small,'AtmosphereTP')> and <resource(terr_water_mid,'WaterTP')>","解鎖<resource(terr_atmo_small,'AtmosphereTP')>和<resource(terr_water_mid,'WaterTP')>的探險隊",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00159),StoryBit IceAsteroid CustomOutcomeText,,,,243013,,
11964,Crash Ice Asteroid,擊墜富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00174),StoryBit IceAsteroid display_name,,,,240619,,
11965,"Send a team to mount engines on the Asteroid, navigate and splash it on the other side of Mars.",派遣一隊人在小行星上安裝引擎，讓它撞向火星的另一側。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00175),StoryBit IceAsteroid description,,,,242226,,
672498012967,"<resource(terr_atmo_small,'AtmosphereTP')>  <resource(terr_water_mid,'WaterTP')>","<resource(terr_atmo_small,'AtmosphereTP')>  <resource(terr_water_mid,'WaterTP')>",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00187),StoryBit IceAsteroid outcome_text,,,,243013,,
131641705511,I don't want to put the colony at risk.,我可不想讓我的殖民地遇到危險。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid.lua(00192),StoryBit IceAsteroid Text,,,,240619,,
760532431606,"The rocket returned after successfully steering the Ice Asteroid to the surface of Mars. We were congratulating ourselves with another step towards a more habitable planet, when the distant thunder indicated the impact.

<effect>Mars has gained <resource(terr_water_big,'WaterTP')>.
<drones_lost> Drones have been lost.
A Marsquake has just started.","火箭成功地改變了小行星的行進方向，之後順利返航。當我們正在慶祝成功將火星改造成更加適合人類居住的星球時，遠方傳來了雷鳴般的震動聲。

<effect>火星獲得了<resource(terr_water_big,'WaterTP')>。
失去了<drones_lost>個無人機。
地震來襲了。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition1.lua(00033),StoryBit IceAsteroid_Expedition1 Text,,,,243013,,
589181637172,Ice Asteroid,富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition1.lua(00036),StoryBit IceAsteroid_Expedition1 Title,,,,239549,,
608149649999,"The rocket returned after successfully detonating the Ice Asteroid. We can congratulate ourselves with another step towards a more habitable planet!

<effect>Mars has gained <resource(terr_atmo,'AtmosphereTP')> and <resource(terr_water_small,'WaterTP')>.","火箭成功地將小行星爆破，之後順利返航。來慶祝一番吧！我們成功地把火星改造成了更加適合人類居住的星球

<effect>火星獲得了<resource(terr_atmo,'AtmosphereTP')>和<resource(terr_water_small,'WaterTP')>。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition2.lua(00021),StoryBit IceAsteroid_Expedition2 Text,,,,243013,,
185226612865,Ice Asteroid,富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition2.lua(00024),StoryBit IceAsteroid_Expedition2 Title,,,,239549,,
421110210737,"The rocket returned after successfully steering the Ice Asteroid on a collision course on the other side of Mars. We can congratulate ourselves with another step towards a more habitable planet!

<effect>Mars has gained <resource(terr_atmo_small,'AtmosphereTP')> and <resource(terr_water_mid,'WaterTP')>.","火箭成功地讓小行星撞向了火星的另一側，之後順利返航。來慶祝一番吧！我們成功地把火星改造成了更加適合人類居住的星球

<effect>火星獲得了<resource(terr_atmo_small,'AtmosphereTP')>和<resource(terr_water_mid,'WaterTP')>。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition3.lua(00021),StoryBit IceAsteroid_Expedition3 Text,,,,243013,,
672388830808,Ice Asteroid,富含冰的小行星,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IceAsteroid_Expedition3.lua(00024),StoryBit IceAsteroid_Expedition3 Title,,,,239549,,
881281373584,"This bacteria strain has adapted to the climate of Mars and cheerfully replicates even in these harsh conditions. We only need to release it in the underground water system and distribute it in this way around the planet, so it can thrive in the ferric oxide rich waters of the Red Planet.

The problem is, someone has spread a rumor that this bacteria causes respiratory problems. This is nonsense, but people are worried.","這種細菌已經適應了火星的氣候，在這種嚴酷的環境下也能順利繁殖。我們只要把它釋放到地下水系統中，用這種方式將它散佈在整個火星，它就能在火星富含氧化鐵的水中茁壯成長了。

但問題在於，有人散播起了謠言，說這種細菌會導致呼吸系統的疾病。這簡直是無稽之談，但人們卻對此感到擔憂。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00035),StoryBit IronOxidizingBacteria Text,,,,240619,,
460609038835,Iron-Oxidizing Bacteria,鐵氧化菌,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00038),StoryBit IronOxidizingBacteria Title,,,,239549,,
969303489267,In one of our oldest water tanks we have discovered a stable colony of iron-oxidizing bacteria.,我們在最早設定的一批水箱中，發現了鐵氧化菌的穩定菌落。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00039),,,narrator,narrator,239549,,
968941424019,Ignore their concerns. Send a Geologist team to distribute the Bacteria.,無視他們的擔憂，派遣地質學家團隊散佈這種細菌。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00124),StoryBit IronOxidizingBacteria Text,,,,240619,,
460676369480,"unlock an Expedition for <resource(terr_atmo_big,'AtmosphereTP')> and <resource(terr_veg,'VegetationTP')>, a few Colonists lose Morale","解鎖<resource(terr_atmo_big,'AtmosphereTP')>和<resource(terr_veg,'VegetationTP')>的探險隊，少量殖民地居民士氣下降",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00126),StoryBit IronOxidizingBacteria CustomOutcomeText,,,,243013,,
917256320975,"There is a small crowd in front of your office, yelling and complaining. Someone is holding a poster ""DON'T IMPURIFY OUR PRECIOUS BODILY FLUIDS"", another is shouting ""KEEP MARS WATERS PRISTINE"" - as if they ever were, before all the filtration takes place.

<effect><morale_loss_percent>% of all Colonists lose <morale_loss> for <sols(morale_sols)> Sols.","一小群人聚集在你的辦公室前，大喊大叫。有人手裡拿著橫幅“不要汙染我們寶貴的體液”，還有人大喊著“要保持火星水域的原始狀態”，說的就好像他們喝的水不是過濾過的水一樣。

<effect><morale_loss_percent>%的居民士氣降低<morale_loss>，持續<sols(morale_sols)>個太陽日。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00131),StoryBit IronOxidizingBacteria Text,,,,242226,,
11966,Spread Iron-Oxidizing Bacteria,散佈鐵氧化菌,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00139),StoryBit IronOxidizingBacteria display_name,,,,240619,,
11967,Send a Geologist team to deliver Iron-Oxidizing Bacteria to the underground water system of Mars.,派遣地質學家團隊，將這種鐵氧化菌散步到火星的地下水系統中。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00140),StoryBit IronOxidizingBacteria description,,,,242226,,
908918609940,"<resource(terr_atmo_big,'AtmosphereTP')>  <resource(terr_veg,'VegetationTP')>","<resource(terr_atmo_big,'AtmosphereTP')>  <resource(terr_veg,'VegetationTP')>",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00146),StoryBit IronOxidizingBacteria outcome_text,,,,243013,,
946685981404,"Trust me, the team will distribute the bacteria away from our water sources.",相信我，我們的人會把這種細菌散佈在遠離我們水源的位置。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00163),StoryBit IronOxidizingBacteria Text,,,,239549,,
603460985733,"unlock an Expedition for <resource(terr_atmo_big,'AtmosphereTP')> and <resource(terr_veg,'VegetationTP')>","解鎖<resource(terr_atmo_big,'AtmosphereTP')>和<resource(terr_veg,'VegetationTP')>的探險隊",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00165),StoryBit IronOxidizingBacteria CustomOutcomeText,,,,243013,,
11968,Spread Iron-Oxidizing Bacteria,散佈鐵氧化菌,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00179),StoryBit IronOxidizingBacteria display_name,,,,240619,,
11969,Send a Geologist team to deliver Iron-Oxidizing Bacteria to the underground water system of Mars.,派遣地質學家團隊，將這種鐵氧化菌散步到火星的地下水系統中。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00180),StoryBit IronOxidizingBacteria description,,,,242226,,
751890162327,"<resource(terr_atmo_big,'AtmosphereTP')>  <resource(terr_veg,'VegetationTP')>","<resource(terr_atmo_big,'AtmosphereTP')>  <resource(terr_veg,'VegetationTP')>",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00186),StoryBit IronOxidizingBacteria outcome_text,,,,243013,,
517528466912,Ignore their concerns and use our Water Extractors to distribute the bacteria.,無視他們的擔憂，使用水資源挖掘站散佈這種細菌。,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00191),StoryBit IronOxidizingBacteria Text,,,,242226,,
174379095587,"postpone for 1 Sol and gain <resource(terr_atmo,'AtmosphereTP')> and <resource(terr_veg,'VegetationTP')> per Water Extractor","1個太陽日之後，每有一個水資源挖掘站，就獲得<resource(terr_atmo,'AtmosphereTP')>和<resource(terr_veg,'VegetationTP')>。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00193),StoryBit IronOxidizingBacteria CustomOutcomeText,,,,243013,,
403266441874,We will never endanger the health of our colonists!,我們是絕不會拿居民們的健康來冒險的！,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00204),StoryBit IronOxidizingBacteria Text,,,,240619,,
254895734929,do nothing,什麼都不做,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria.lua(00206),StoryBit IronOxidizingBacteria CustomOutcomeText,,,,240768,,
985278121906,"The rocket returned after successfully spreading Iron-oxidizing Bacteria in the ferric oxide rich waters of the Red Planet.

<effect>Mars has gained <resource(terr_atmo_big,'AtmosphereTP')> and <resource(terr_veg,'VegetationTP')>.","火箭成功地將這種鐵氧化菌散佈在了火星富含氧化鐵的水中，之後順利返航。

<effect>火星獲得了<resource(terr_atmo_big,'AtmosphereTP')>和<resource(terr_veg,'VegetationTP')>。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria_Expedition1.lua(00021),StoryBit IronOxidizingBacteria_Expedition1 Text,,,,243013,,
844225811420,Iron-Oxidizing Bacteria,鐵氧化菌,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria_Expedition1.lua(00024),StoryBit IronOxidizingBacteria_Expedition1 Title,,,,239549,,
534638970120,"We have successfully distributed the iron-oxidizing Bacteria into the underground water system of Mars. Those tireless little helpers are still doing our job!

However, there is a small crowd in front of your office, yelling and complaining. Someone is holding a poster ""DON'T IMPURIFY OUR PRECIOUS BODILY FLUIDS"", another is shouting ""KEEP MARS WATERS PRISTINE"" - as if they ever were, before all the filtration takes place.

<effect>Mars has gained <resource(terr_atmo,'AtmosphereTP')> and <resource(terr_veg,'VegetationTP')> for each working Water Extractor. <morale_loss_percent>% of Colonists lose <morale_loss> Morale for <sols(morale_sols)> Sols.","我們成功地將這種鐵氧化菌散佈在了火星的地下水系統中。這些不知疲倦的小傢伙會幫助我們改造星球的！

然而，卻有一小群人聚集在你的辦公室前，大喊大叫。有人手裡拿著橫幅“不要汙染我們寶貴的體液”，還有人大喊著“要保持火星水域的原始狀態”，說的就好像他們喝的水不是過濾過的水一樣。

<effect>每有一個正常工作的水資源挖掘站，火星就獲得<resource(terr_atmo,'AtmosphereTP')>和<resource(terr_veg,'VegetationTP')>。<morale_loss_percent>%的居民士氣降低<morale_loss>，持續<sols(morale_sols)>個太陽日。",,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria_FollowUp.lua(00042),StoryBit IronOxidizingBacteria_FollowUp Text,,,,243013,,
647439350903,Iron-Oxidizing Bacteria,鐵氧化菌,,,OK,,,,,Trunk\Mars/Dlc/armstrong/Presets/StoryBit/IronOxidizingBacteria_FollowUp.lua(00045),StoryBit IronOxidizingBacteria_FollowUp Title,,,,239549,,
